id,size,actions,impact,feasibility,attractiveness,positive,negative
4,6,Service Done Correctly,1.077980084,5,10.77980084,"13081003 == Mickey said the service department was prompt to get the equipment fixed.  Mickey said Jeff Young is a very good guy. <BR/>15070130 == He stated they worked him in and got his machine fixed. <BR/>14735441 == Jimmy said XXX Company fixed the repair promptly. <BR/>12324181 == Brian said they were in an emergency situation and they came out right away and fixed a difficult problem. <BR/>14735284 == Ben said XXX Company fixed the repair correctly the first time. <BR/>12699165 == Lee stated that he would recommend XXX Company because they come right out and get the equipment fixed. <BR/>14153308 == Jerry stated that they got the machine in and fixed in a timely manner. <BR/>12556399 == He said they do a good work are nice, and the repairs are completed quickly. <BR/>15070259 == He stated that they usually get out quickly get it fixed in a timely manner. <BR/>15285058 == He stated they do the job really well. <BR/>12324057 == Wilkens said XXX Company does good work, they are consistent and they make sure they do the job correctly. <BR/>13983515 == Milton stated they have done business with them for a long time.  He stated this repair was completed in a  timely manner. <BR/>15444379 == He stated that they always have the part and the repairs are done correctly. <BR/>14618905 == Eddie stated that they do a good job and fixed the problem he was having. He also stated that he has been a customer for years. <BR/>14101210 == Clarence stated that they fixed the equipment quickly. <BR/>12619025 == Skip stated very well serviced. <BR/>13653734 == Jim stated the service was completed in one day. <BR/>12965685 == George called XXX Company and they came right out and fixed the problem. <BR/>12556123 == Kevin stated timely response, the technician knew what the problem was and fixed it. <BR/>12659923 == Roger stated that they are courtesy, they gave an accurate diagnoses, fixed the problems and kept him informed of the progress. <BR/>15070234 == Howard said XXX Company had the ability to complete the repair correctly and that is all he cares about. <BR/>12754799 == Billy stated that he would recommend XXX Company because they went out of their way to help him and fixed the problem. <BR/>14308060 == Eddie stated that they showed up when they said they would, fixed it, tested it and he has no issues with them at all. <BR/>12556293 == Shannon stated XXX Company Power is knowledgeable, always done well and are great to work with. <BR/>14735859 == He stated XXX Company found the problem and fixed it quickly. <BR/>13243353 == Lance stated that they got it in fixed it right awy and everyone is very helpful. <BR/>14236877 == Randall said XXX Company fixed the equipment. <BR/>12855222 == Charlie said XXX Company came and fixed the problem. <BR/>14735475 == Mike said XXX Company fixed the equipment quickly and the shop manager, Johnny is a fine fellow and does a good job. <BR/>14735199 == Ben said XXX Company helped coordinate getting the parts fixed correctly. <BR/>13707435 == Cardel stated that he would recommend XXX Company Agriculture because they came out and fixed the problem. <BR/>14893985 == Upon probing as to what was done well, Perry stated that they fixed his equipment. <BR/>13320214 == Steve stated XXX Company fixed his equipment. <BR/>14784350 == Mark said XXX Company Power fixed the problem with this machine, did it promptly, and he was very satisfied with them. <BR/>",15285454 == Chris stated that he can't think of anything that they didn't do well and stated that he's very well pleased. <BR/>
5,7,Service Done Correctly,1.299836012,5,12.99836012,"13081003 == Mickey said the service department was prompt to get the equipment fixed.  Mickey said Jeff Young is a very good guy. <BR/>15070130 == He stated they worked him in and got his machine fixed. <BR/>14735441 == Jimmy said XXX Company fixed the repair promptly. <BR/>12324181 == Brian said they were in an emergency situation and they came out right away and fixed a difficult problem. <BR/>14735284 == Ben said XXX Company fixed the repair correctly the first time. <BR/>12699165 == Lee stated that he would recommend XXX Company because they come right out and get the equipment fixed. <BR/>14153308 == Jerry stated that they got the machine in and fixed in a timely manner. <BR/>12556399 == He said they do a good work are nice, and the repairs are completed quickly. <BR/>15070259 == He stated that they usually get out quickly get it fixed in a timely manner. <BR/>15285058 == He stated they do the job really well. <BR/>12324057 == Wilkens said XXX Company does good work, they are consistent and they make sure they do the job correctly. <BR/>13983515 == Milton stated they have done business with them for a long time.  He stated this repair was completed in a  timely manner. <BR/>15444379 == He stated that they always have the part and the repairs are done correctly. <BR/>14618905 == Eddie stated that they do a good job and fixed the problem he was having. He also stated that he has been a customer for years. <BR/>14101210 == Clarence stated that they fixed the equipment quickly. <BR/>12619025 == Skip stated very well serviced. <BR/>13653734 == Jim stated the service was completed in one day. <BR/>12965685 == George called XXX Company and they came right out and fixed the problem. <BR/>12556123 == Kevin stated timely response, the technician knew what the problem was and fixed it. <BR/>12659923 == Roger stated that they are courtesy, they gave an accurate diagnoses, fixed the problems and kept him informed of the progress. <BR/>15070234 == Howard said XXX Company had the ability to complete the repair correctly and that is all he cares about. <BR/>12754799 == Billy stated that he would recommend XXX Company because they went out of their way to help him and fixed the problem. <BR/>14308060 == Eddie stated that they showed up when they said they would, fixed it, tested it and he has no issues with them at all. <BR/>12556293 == Shannon stated XXX Company Power is knowledgeable, always done well and are great to work with. <BR/>14735859 == He stated XXX Company found the problem and fixed it quickly. <BR/>13243353 == Lance stated that they got it in fixed it right awy and everyone is very helpful. <BR/>14236877 == Randall said XXX Company fixed the equipment. <BR/>12855222 == Charlie said XXX Company came and fixed the problem. <BR/>14735475 == Mike said XXX Company fixed the equipment quickly and the shop manager, Johnny is a fine fellow and does a good job. <BR/>14735199 == Ben said XXX Company helped coordinate getting the parts fixed correctly. <BR/>13707435 == Cardel stated that he would recommend XXX Company Agriculture because they came out and fixed the problem. <BR/>14893985 == Upon probing as to what was done well, Perry stated that they fixed his equipment. <BR/>13320214 == Steve stated XXX Company fixed his equipment. <BR/>14784350 == Mark said XXX Company Power fixed the problem with this machine, did it promptly, and he was very satisfied with them. <BR/>",15285454 == Chris stated that he can't think of anything that they didn't do well and stated that he's very well pleased. <BR/>
6,8,Service Done Correctly,2.357792632,5,23.57792632,"13081003 == Mickey said the service department was prompt to get the equipment fixed.  Mickey said Jeff Young is a very good guy. <BR/>15070130 == He stated they worked him in and got his machine fixed. <BR/>14735441 == Jimmy said XXX Company fixed the repair promptly. <BR/>12324181 == Brian said they were in an emergency situation and they came out right away and fixed a difficult problem. <BR/>14735284 == Ben said XXX Company fixed the repair correctly the first time. <BR/>12699165 == Lee stated that he would recommend XXX Company because they come right out and get the equipment fixed. <BR/>14153308 == Jerry stated that they got the machine in and fixed in a timely manner. <BR/>12556399 == He said they do a good work are nice, and the repairs are completed quickly. <BR/>15070259 == He stated that they usually get out quickly get it fixed in a timely manner. <BR/>15285058 == He stated they do the job really well. <BR/>12324057 == Wilkens said XXX Company does good work, they are consistent and they make sure they do the job correctly. <BR/>13983515 == Milton stated they have done business with them for a long time.  He stated this repair was completed in a  timely manner. <BR/>15444379 == He stated that they always have the part and the repairs are done correctly. <BR/>14618905 == Eddie stated that they do a good job and fixed the problem he was having. He also stated that he has been a customer for years. <BR/>14101210 == Clarence stated that they fixed the equipment quickly. <BR/>12619025 == Skip stated very well serviced. <BR/>13653734 == Jim stated the service was completed in one day. <BR/>12965685 == George called XXX Company and they came right out and fixed the problem. <BR/>12556123 == Kevin stated timely response, the technician knew what the problem was and fixed it. <BR/>12659923 == Roger stated that they are courtesy, they gave an accurate diagnoses, fixed the problems and kept him informed of the progress. <BR/>15070234 == Howard said XXX Company had the ability to complete the repair correctly and that is all he cares about. <BR/>12754799 == Billy stated that he would recommend XXX Company because they went out of their way to help him and fixed the problem. <BR/>14308060 == Eddie stated that they showed up when they said they would, fixed it, tested it and he has no issues with them at all. <BR/>12556293 == Shannon stated XXX Company Power is knowledgeable, always done well and are great to work with. <BR/>14735859 == He stated XXX Company found the problem and fixed it quickly. <BR/>13243353 == Lance stated that they got it in fixed it right awy and everyone is very helpful. <BR/>14236877 == Randall said XXX Company fixed the equipment. <BR/>12855222 == Charlie said XXX Company came and fixed the problem. <BR/>14735475 == Mike said XXX Company fixed the equipment quickly and the shop manager, Johnny is a fine fellow and does a good job. <BR/>14735199 == Ben said XXX Company helped coordinate getting the parts fixed correctly. <BR/>13707435 == Cardel stated that he would recommend XXX Company Agriculture because they came out and fixed the problem. <BR/>14893985 == Upon probing as to what was done well, Perry stated that they fixed his equipment. <BR/>13320214 == Steve stated XXX Company fixed his equipment. <BR/>14784350 == Mark said XXX Company Power fixed the problem with this machine, did it promptly, and he was very satisfied with them. <BR/>",15285454 == Chris stated that he can't think of anything that they didn't do well and stated that he's very well pleased. <BR/>
5,7,Dealer Response Time,1.299836012,5,12.99836012,"12556123 == Kevin stated timely response, the technician knew what the problem was and fixed it. <BR/>",
6,8,Dealer Response Time,2.357792632,5,23.57792632,"12556123 == Kevin stated timely response, the technician knew what the problem was and fixed it. <BR/>",
2,4,Price Competitiveness,0.797607178,5,7.976071785,"13243327 == Dwayne stated they fixed it correctly and felt the price was reasonable as well. <BR/>12461595 == Larry stated XXX Company's prices are reasonable, the service is good, and the staff is very friendly. <BR/>13707270 == Joe stated the service was quick, and it was a  fair price. Joe state got him up and going again. <BR/>","12424307 == Billy stated he felt the price was too expensive. <BR/>15070248 == Again, he stated the price is too high but he also stated they did a good job with the service and he would recommend them. <BR/>"
3,4,Price Competitiveness,0.73625278,5,7.362527801,"13243327 == Dwayne stated they fixed it correctly and felt the price was reasonable as well. <BR/>12461595 == Larry stated XXX Company's prices are reasonable, the service is good, and the staff is very friendly. <BR/>13707270 == Joe stated the service was quick, and it was a  fair price. Joe state got him up and going again. <BR/>","12424307 == Billy stated he felt the price was too expensive. <BR/>15070248 == Again, he stated the price is too high but he also stated they did a good job with the service and he would recommend them. <BR/>"
4,6,Price Competitiveness,1.077980084,5,10.77980084,"13243327 == Dwayne stated they fixed it correctly and felt the price was reasonable as well. <BR/>12461595 == Larry stated XXX Company's prices are reasonable, the service is good, and the staff is very friendly. <BR/>13707270 == Joe stated the service was quick, and it was a  fair price. Joe state got him up and going again. <BR/>","12424307 == Billy stated he felt the price was too expensive. <BR/>15070248 == Again, he stated the price is too high but he also stated they did a good job with the service and he would recommend them. <BR/>"
5,7,Price Competitiveness,1.299836012,5,12.99836012,"13243327 == Dwayne stated they fixed it correctly and felt the price was reasonable as well. <BR/>12461595 == Larry stated XXX Company's prices are reasonable, the service is good, and the staff is very friendly. <BR/>13707270 == Joe stated the service was quick, and it was a  fair price. Joe state got him up and going again. <BR/>","12424307 == Billy stated he felt the price was too expensive. <BR/>15070248 == Again, he stated the price is too high but he also stated they did a good job with the service and he would recommend them. <BR/>"
6,8,Price Competitiveness,2.357792632,5,23.57792632,"13243327 == Dwayne stated they fixed it correctly and felt the price was reasonable as well. <BR/>12461595 == Larry stated XXX Company's prices are reasonable, the service is good, and the staff is very friendly. <BR/>13707270 == Joe stated the service was quick, and it was a  fair price. Joe state got him up and going again. <BR/>","12424307 == Billy stated he felt the price was too expensive. <BR/>15070248 == Again, he stated the price is too high but he also stated they did a good job with the service and he would recommend them. <BR/>"
1,3,Proactive Communication,0.36812639,5,3.681263901,15403992 == He stated that they communicated well. He also stated that they came when they said they would and had the job done on time. <BR/>13517297 == Doug said this was a good service call. <BR/>15234067 == Drew said XXX Company has good communication. <BR/>13243223 == Marshall said he received good communication from XXX Company on this machine. <BR/>12461631 == He stated that he has been doing business with them for over 40 years.  They are fair and provide good communication. <BR/>,
3,4,Proactive Communication,0.73625278,5,7.362527801,15403992 == He stated that they communicated well. He also stated that they came when they said they would and had the job done on time. <BR/>13517297 == Doug said this was a good service call. <BR/>15234067 == Drew said XXX Company has good communication. <BR/>13243223 == Marshall said he received good communication from XXX Company on this machine. <BR/>12461631 == He stated that he has been doing business with them for over 40 years.  They are fair and provide good communication. <BR/>,
4,6,Proactive Communication,1.077980084,5,10.77980084,15403992 == He stated that they communicated well. He also stated that they came when they said they would and had the job done on time. <BR/>13517297 == Doug said this was a good service call. <BR/>15234067 == Drew said XXX Company has good communication. <BR/>13243223 == Marshall said he received good communication from XXX Company on this machine. <BR/>12461631 == He stated that he has been doing business with them for over 40 years.  They are fair and provide good communication. <BR/>,
5,7,Proactive Communication,1.299836012,5,12.99836012,15403992 == He stated that they communicated well. He also stated that they came when they said they would and had the job done on time. <BR/>13517297 == Doug said this was a good service call. <BR/>15234067 == Drew said XXX Company has good communication. <BR/>13243223 == Marshall said he received good communication from XXX Company on this machine. <BR/>12461631 == He stated that he has been doing business with them for over 40 years.  They are fair and provide good communication. <BR/>,
6,8,Proactive Communication,2.357792632,5,23.57792632,15403992 == He stated that they communicated well. He also stated that they came when they said they would and had the job done on time. <BR/>13517297 == Doug said this was a good service call. <BR/>15234067 == Drew said XXX Company has good communication. <BR/>13243223 == Marshall said he received good communication from XXX Company on this machine. <BR/>12461631 == He stated that he has been doing business with them for over 40 years.  They are fair and provide good communication. <BR/>,
4,6,Care and Respect From Staff,1.077980084,5,10.77980084,"13081003 == Mickey said the service department was prompt to get the equipment fixed.  Mickey said Jeff Young is a very good guy. <BR/>12276653 == He stated that Mike the mechanic did a good job and is a nice guy. <BR/>13707181 == Adam stated in his opinion they are a great group of guys. <BR/>12324106 == Jack stated XXX Company's staff is nice and they have always taken care of him. <BR/>12461595 == Larry stated XXX Company's prices are reasonable, the service is good, and the staff is very friendly. <BR/>",
5,7,Care and Respect From Staff,1.299836012,5,12.99836012,"13081003 == Mickey said the service department was prompt to get the equipment fixed.  Mickey said Jeff Young is a very good guy. <BR/>12276653 == He stated that Mike the mechanic did a good job and is a nice guy. <BR/>13707181 == Adam stated in his opinion they are a great group of guys. <BR/>12324106 == Jack stated XXX Company's staff is nice and they have always taken care of him. <BR/>12461595 == Larry stated XXX Company's prices are reasonable, the service is good, and the staff is very friendly. <BR/>",
6,8,Care and Respect From Staff,2.357792632,5,23.57792632,"13081003 == Mickey said the service department was prompt to get the equipment fixed.  Mickey said Jeff Young is a very good guy. <BR/>12276653 == He stated that Mike the mechanic did a good job and is a nice guy. <BR/>13707181 == Adam stated in his opinion they are a great group of guys. <BR/>12324106 == Jack stated XXX Company's staff is nice and they have always taken care of him. <BR/>12461595 == Larry stated XXX Company's prices are reasonable, the service is good, and the staff is very friendly. <BR/>",
0,3,Care and Respect from Technician,0.398803589,5,3.988035892,"12618882 == Joe stated that the technicians always seem knowledgeable and have a good attitude. <BR/>15070581 == Tim stated the XXX Company Power's technician is really good and he explains things well. <BR/>12905238 == Bubba said they have good mechanics and a good shop foreman. <BR/>13983679 == Rob stated that they have great knowledge and they got things done in a timely order. <BR/>13517363 == Leon said the mechanic was very helpful. <BR/>13564394 == Ray stated the service was done in a timely manner. He stayed the technician was nice and courteous and did a good job. <BR/>13517367 == He stated they have good technicians and they do good work. <BR/>14939373 == Mario said XXX Company was in good contact with him, very helpful , friendly and came out on time. <BR/>12965985 == He stated he thought the technician was very good at what he did and explained everything as he did them. <BR/>12424121 == Larry stated that they do good work and have good attitudes. <BR/>",
1,3,Care and Respect from Technician,0.36812639,5,3.681263901,"12618882 == Joe stated that the technicians always seem knowledgeable and have a good attitude. <BR/>15070581 == Tim stated the XXX Company Power's technician is really good and he explains things well. <BR/>12905238 == Bubba said they have good mechanics and a good shop foreman. <BR/>13983679 == Rob stated that they have great knowledge and they got things done in a timely order. <BR/>13517363 == Leon said the mechanic was very helpful. <BR/>13564394 == Ray stated the service was done in a timely manner. He stayed the technician was nice and courteous and did a good job. <BR/>13517367 == He stated they have good technicians and they do good work. <BR/>14939373 == Mario said XXX Company was in good contact with him, very helpful , friendly and came out on time. <BR/>12965985 == He stated he thought the technician was very good at what he did and explained everything as he did them. <BR/>12424121 == Larry stated that they do good work and have good attitudes. <BR/>",
2,4,Care and Respect from Technician,0.797607178,5,7.976071785,"12618882 == Joe stated that the technicians always seem knowledgeable and have a good attitude. <BR/>15070581 == Tim stated the XXX Company Power's technician is really good and he explains things well. <BR/>12905238 == Bubba said they have good mechanics and a good shop foreman. <BR/>13983679 == Rob stated that they have great knowledge and they got things done in a timely order. <BR/>13517363 == Leon said the mechanic was very helpful. <BR/>13564394 == Ray stated the service was done in a timely manner. He stayed the technician was nice and courteous and did a good job. <BR/>13517367 == He stated they have good technicians and they do good work. <BR/>14939373 == Mario said XXX Company was in good contact with him, very helpful , friendly and came out on time. <BR/>12965985 == He stated he thought the technician was very good at what he did and explained everything as he did them. <BR/>12424121 == Larry stated that they do good work and have good attitudes. <BR/>",
